transaction_id,user_id,session_id,product_id,product_name,category,amount,quantity,transaction_date,channel,device,country
T01325,U1868,S008284,P002,Yoga Mat,Sports,34.99,2,2023-11-30,email,desktop,Germany
T01326,U1869,S008291,P007,Sports Watch,Electronics,199.99,2,2023-11-09,organic_search,mobile,Germany
T01327,U1870,S008296,P002,Yoga Mat,Sports,34.99,2,2023-10-19,direct,desktop,Germany
T01328,U1870,S008299,P010,Jump Rope,Sports,12.99,3,2023-09-22,direct,desktop,Germany
T01329,U1870,S008299,P008,Compression Socks,Footwear,14.99,3,2023-09-22,direct,desktop,Germany
T01330,U1872,S008307,P001,Running Shoes,Footwear,89.99,2,2023-04-22,social_media,desktop,Germany
T01331,U1872,S008308,P006,Resistance Bands,Sports,29.99,2,2023-06-20,social_media,desktop,Germany
T01332,U1878,S008337,P006,Resistance Bands,Sports,29.99,3,2023-05-23,paid_search,mobile,Austria
T01333,U1878,S008339,P004,Water Bottle,Accessories,19.99,1,2023-11-17,paid_search,mobile,Austria
T01334,U1878,S008340,P010,Jump Rope,Sports,12.99,3,2023-07-19,paid_search,mobile,Austria
T01335,U1879,S008342,P001,Running Shoes,Footwear,89.99,2,2023-07-30,email,mobile,Switzerland
T01336,U1881,S008357,P001,Running Shoes,Footwear,89.99,3,2023-09-03,social_media,desktop,Switzerland
T01337,U1883,S008368,P008,Compression Socks,Footwear,14.99,3,2023-08-15,direct,desktop,Germany
T01338,U1883,S008368,P007,Sports Watch,Electronics,199.99,1,2023-08-15,direct,desktop,Germany
T01339,U1884,S008371,P007,Sports Watch,Electronics,199.99,3,2023-10-22,email,mobile,Netherlands
T01340,U1885,S008372,P004,Water Bottle,Accessories,19.99,1,2023-11-19,social_media,mobile,Switzerland
T01341,U1885,S008376,P007,Sports Watch,Electronics,199.99,3,2023-09-23,social_media,mobile,Switzerland
T01342,U1889,S008397,P003,Protein Powder,Nutrition,49.99,1,2023-11-12,social_media,mobile,France
T01343,U1890,S008398,P001,Running Shoes,Footwear,89.99,1,2023-11-27,email,desktop,Switzerland
T01344,U1890,S008398,P010,Jump Rope,Sports,12.99,3,2023-11-27,email,desktop,Switzerland
T01345,U1890,S008399,P001,Running Shoes,Footwear,89.99,3,2023-06-17,email,desktop,Switzerland
T01346,U1890,S008400,P004,Water Bottle,Accessories,19.99,2,2023-07-14,email,desktop,Switzerland
T01347,U1890,S008401,P001,Running Shoes,Footwear,89.99,1,2023-09-03,email,desktop,Switzerland
T01348,U1890,S008401,P006,Resistance Bands,Sports,29.99,1,2023-09-03,email,desktop,Switzerland
T01349,U1892,S008412,P007,Sports Watch,Electronics,199.99,2,2023-10-17,social_media,mobile,France
T01350,U1893,S008418,P005,Gym Gloves,Accessories,24.99,3,2023-12-27,paid_search,desktop,Netherlands
T01351,U1893,S008418,P006,Resistance Bands,Sports,29.99,3,2023-12-27,paid_search,desktop,Netherlands
T01352,U1893,S008420,P003,Protein Powder,Nutrition,49.99,3,2023-08-28,paid_search,desktop,Netherlands
T01353,U1896,S008431,P009,Foam Roller,Recovery,39.99,1,2023-06-24,organic_search,tablet,Switzerland
T01354,U1897,S008437,P008,Compression Socks,Footwear,14.99,3,2023-02-01,social_media,desktop,Germany
T01355,U1898,S008440,P005,Gym Gloves,Accessories,24.99,2,2023-02-25,organic_search,desktop,Germany
T01356,U1900,S008449,P006,Resistance Bands,Sports,29.99,1,2023-12-19,organic_search,mobile,Austria
T01357,U1901,S008452,P007,Sports Watch,Electronics,199.99,1,2023-12-12,paid_search,mobile,France
T01358,U1901,S008454,P001,Running Shoes,Footwear,89.99,3,2023-10-10,paid_search,mobile,France
T01359,U1904,S008469,P003,Protein Powder,Nutrition,49.99,2,2023-10-05,organic_search,tablet,Switzerland
T01360,U1904,S008471,P005,Gym Gloves,Accessories,24.99,1,2023-02-04,organic_search,tablet,Switzerland
T01361,U1906,S008475,P008,Compression Socks,Footwear,14.99,3,2023-11-29,paid_search,desktop,Austria
T01362,U1908,S008483,P006,Resistance Bands,Sports,29.99,3,2023-08-07,email,mobile,Germany
T01363,U1908,S008484,P001,Running Shoes,Footwear,89.99,3,2023-09-07,email,mobile,Germany
T01364,U1910,S008489,P009,Foam Roller,Recovery,39.99,2,2023-11-20,organic_search,tablet,Germany
T01365,U1913,S008499,P003,Protein Powder,Nutrition,49.99,2,2023-05-28,organic_search,mobile,Austria
T01366,U1914,S008501,P002,Yoga Mat,Sports,34.99,3,2023-11-10,organic_search,mobile,Netherlands
T01367,U1917,S008509,P002,Yoga Mat,Sports,34.99,1,2023-08-27,social_media,tablet,Switzerland
T01368,U1918,S008515,P005,Gym Gloves,Accessories,24.99,1,2023-09-08,organic_search,tablet,Germany
T01369,U1918,S008515,P008,Compression Socks,Footwear,14.99,3,2023-09-08,organic_search,tablet,Germany
T01370,U1922,S008529,P003,Protein Powder,Nutrition,49.99,2,2023-10-09,email,mobile,Switzerland
T01371,U1924,S008535,P008,Compression Socks,Footwear,14.99,1,2023-12-19,social_media,desktop,Netherlands
T01372,U1925,S008543,P001,Running Shoes,Footwear,89.99,3,2023-12-10,paid_search,desktop,Switzerland
T01373,U1926,S008547,P001,Running Shoes,Footwear,89.99,2,2023-10-29,organic_search,desktop,Germany
T01374,U1927,S008553,P006,Resistance Bands,Sports,29.99,2,2023-02-17,organic_search,desktop,Germany
T01375,U1928,S008556,P005,Gym Gloves,Accessories,24.99,3,2023-11-02,organic_search,mobile,Austria
T01376,U1929,S008562,P003,Protein Powder,Nutrition,49.99,3,2023-09-18,organic_search,mobile,Germany
T01377,U1931,S008568,P008,Compression Socks,Footwear,14.99,3,2023-03-04,organic_search,mobile,Germany
T01378,U1931,S008570,P006,Resistance Bands,Sports,29.99,2,2023-02-04,organic_search,mobile,Germany
T01379,U1934,S008579,P003,Protein Powder,Nutrition,49.99,2,2023-11-08,organic_search,desktop,Germany
T01380,U1934,S008580,P006,Resistance Bands,Sports,29.99,2,2023-12-01,organic_search,desktop,Germany
T01381,U1935,S008587,P004,Water Bottle,Accessories,19.99,2,2023-12-26,direct,tablet,Switzerland
T01382,U1938,S008602,P004,Water Bottle,Accessories,19.99,2,2023-04-08,direct,mobile,France
T01383,U1939,S008606,P005,Gym Gloves,Accessories,24.99,1,2023-06-26,direct,desktop,Netherlands
T01384,U1939,S008608,P010,Jump Rope,Sports,12.99,1,2023-07-03,direct,desktop,Netherlands
T01385,U1945,S008632,P006,Resistance Bands,Sports,29.99,1,2023-07-19,direct,desktop,Germany
T01386,U1945,S008632,P008,Compression Socks,Footwear,14.99,1,2023-07-19,direct,desktop,Germany
T01387,U1950,S008658,P008,Compression Socks,Footwear,14.99,2,2023-05-31,email,mobile,Switzerland
T01388,U1950,S008658,P005,Gym Gloves,Accessories,24.99,1,2023-05-31,email,mobile,Switzerland
T01389,U1951,S008665,P006,Resistance Bands,Sports,29.99,1,2023-12-09,paid_search,desktop,France
T01390,U1953,S008674,P002,Yoga Mat,Sports,34.99,2,2023-05-01,organic_search,mobile,Germany
T01391,U1956,S008686,P009,Foam Roller,Recovery,39.99,3,2023-11-21,email,desktop,Austria
T01392,U1959,S008696,P009,Foam Roller,Recovery,39.99,3,2023-02-26,paid_search,desktop,Germany
T01393,U1962,S008708,P003,Protein Powder,Nutrition,49.99,1,2023-11-22,paid_search,mobile,Germany
T01394,U1963,S008714,P001,Running Shoes,Footwear,89.99,3,2023-06-25,organic_search,desktop,Germany
T01395,U1964,S008719,P007,Sports Watch,Electronics,199.99,3,2023-11-03,paid_search,tablet,Switzerland
T01396,U1964,S008720,P003,Protein Powder,Nutrition,49.99,3,2023-11-23,paid_search,tablet,Switzerland
T01397,U1965,S008722,P005,Gym Gloves,Accessories,24.99,2,2023-06-20,social_media,mobile,Germany
T01398,U1966,S008724,P010,Jump Rope,Sports,12.99,2,2023-10-03,organic_search,desktop,Germany
T01399,U1967,S008730,P001,Running Shoes,Footwear,89.99,2,2023-11-04,paid_search,mobile,Germany
T01400,U1968,S008737,P008,Compression Socks,Footwear,14.99,1,2023-07-21,paid_search,mobile,Netherlands
T01401,U1970,S008745,P001,Running Shoes,Footwear,89.99,3,2023-06-19,email,desktop,Switzerland
T01402,U1970,S008746,P010,Jump Rope,Sports,12.99,3,2023-04-22,email,desktop,Switzerland
T01403,U1974,S008760,P008,Compression Socks,Footwear,14.99,3,2023-02-03,social_media,mobile,Germany
T01404,U1975,S008767,P010,Jump Rope,Sports,12.99,2,2023-07-10,organic_search,mobile,France
T01405,U1976,S008772,P010,Jump Rope,Sports,12.99,1,2023-08-25,email,desktop,Germany
T01406,U1978,S008780,P006,Resistance Bands,Sports,29.99,2,2023-12-13,organic_search,desktop,Austria
T01407,U1979,S008786,P001,Running Shoes,Footwear,89.99,1,2023-11-02,organic_search,desktop,Germany
T01408,U1979,S008786,P004,Water Bottle,Accessories,19.99,1,2023-11-02,organic_search,desktop,Germany
T01409,U1980,S008789,P005,Gym Gloves,Accessories,24.99,1,2023-04-10,organic_search,desktop,Germany
T01410,U1980,S008791,P009,Foam Roller,Recovery,39.99,2,2023-10-13,organic_search,desktop,Germany
T01411,U1980,S008792,P006,Resistance Bands,Sports,29.99,3,2023-10-28,organic_search,desktop,Germany
T01412,U1980,S008792,P007,Sports Watch,Electronics,199.99,2,2023-10-28,organic_search,desktop,Germany
T01413,U1980,S008793,P006,Resistance Bands,Sports,29.99,1,2023-08-28,organic_search,desktop,Germany
T01414,U1981,S008799,P009,Foam Roller,Recovery,39.99,2,2023-11-28,organic_search,desktop,Germany
T01415,U1981,S008799,P002,Yoga Mat,Sports,34.99,1,2023-11-28,organic_search,desktop,Germany
T01416,U1981,S008800,P001,Running Shoes,Footwear,89.99,1,2023-12-31,organic_search,desktop,Germany
T01417,U1981,S008801,P006,Resistance Bands,Sports,29.99,3,2023-11-04,organic_search,desktop,Germany
T01418,U1982,S008802,P009,Foam Roller,Recovery,39.99,2,2023-07-12,direct,desktop,Switzerland
T01419,U1982,S008803,P006,Resistance Bands,Sports,29.99,1,2023-10-20,direct,desktop,Switzerland
T01420,U1982,S008803,P003,Protein Powder,Nutrition,49.99,2,2023-10-20,direct,desktop,Switzerland
T01421,U1983,S008806,P010,Jump Rope,Sports,12.99,1,2023-12-26,social_media,tablet,Germany
T01422,U1984,S008811,P009,Foam Roller,Recovery,39.99,2,2023-09-29,organic_search,desktop,Netherlands
T01423,U1985,S008817,P008,Compression Socks,Footwear,14.99,2,2023-12-23,direct,tablet,France
T01424,U1985,S008819,P001,Running Shoes,Footwear,89.99,2,2023-05-11,direct,tablet,France
T01425,U1987,S008826,P008,Compression Socks,Footwear,14.99,1,2023-10-10,email,desktop,Germany
T01426,U1989,S008830,P001,Running Shoes,Footwear,89.99,1,2023-06-08,email,mobile,Netherlands
T01427,U1993,S008842,P007,Sports Watch,Electronics,199.99,1,2023-12-01,organic_search,mobile,Switzerland
T01428,U1993,S008844,P007,Sports Watch,Electronics,199.99,2,2023-11-28,organic_search,mobile,Switzerland
T01429,U1994,S008848,P006,Resistance Bands,Sports,29.99,1,2023-12-20,email,desktop,Austria
